datetime,portfolio_value,cash,cash_deposits_total,cash_withdrawals_total,cash_adjustments_net_total,cash_financing_enabled,cash_financing_account_mode,cash_financing_credit_total,cash_financing_debit_total,cash_financing_net_total,cash_financing_days_accrued,cash_financing_events,cash_financing_last_credit_rate_used,cash_financing_last_debit_rate_used,positions,cash_deposits_period,cash_withdrawals_period,cash_adjustments_net_period,cash_financing_credit_period,cash_financing_debit_period,cash_financing_net_period,return,cash_adjusted_portfolio_value
2022-01-03 08:30:00-05:00,100000.0,100000.0,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,[],0.0,0.0,0.0,0.0,0.0,0.0,,100000.0
2022-01-03 09:30:00-05:00,100000.0,100000.0,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0
2022-01-03 09:30:00-05:00,100000.0,100000.0,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0
2022-01-03 16:00:00-05:00,99993.40026855469,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,-6.5997314453125e-05,99993.40026855469
2022-01-04 08:30:00-05:00,100000.0,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,6.60016703861199e-05,100000.0
2022-01-04 09:30:00-05:00,100000.0,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0
2022-01-04 09:30:00-05:00,100000.0,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0
2022-01-04 16:00:00-05:00,100000.0,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0
2022-01-05 08:30:00-05:00,100029.20013427734,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0002920013427734375,100029.20013427734
2022-01-05 09:30:00-05:00,100029.20013427734,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,100029.20013427734
2022-01-05 09:30:00-05:00,100029.20013427734,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,100029.20013427734
2022-01-05 16:00:00-05:00,100029.20013427734,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,100029.20013427734
2022-01-06 08:30:00-05:00,100008.6001586914,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,-0.00020593962121345043,100008.60015869142
2022-01-06 09:30:00-05:00,100008.6001586914,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,100008.60015869142
2022-01-06 09:30:00-05:00,100008.6001586914,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,100008.60015869142
2022-01-06 16:00:00-05:00,100008.6001586914,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,100008.60015869142
2022-01-07 08:30:00-05:00,99915.90026855469,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,-0.0009269191848463496,99915.9002685547
2022-01-07 09:30:00-05:00,99915.90026855469,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,99915.9002685547
2022-01-07 09:30:00-05:00,99915.90026855469,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,99915.9002685547
2022-01-07 16:00:00-05:00,99915.90026855469,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,99915.9002685547
2022-01-10 08:30:00-05:00,99916.50024414062,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,6.004805884998096e-06,99916.50024414064
2022-01-10 09:30:00-05:00,99916.50024414062,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,99916.50024414064
2022-01-10 09:30:00-05:00,99916.50024414062,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,99916.50024414064
2022-01-10 16:00:00-05:00,99916.50024414062,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,99916.50024414064
2022-01-11 08:30:00-05:00,99864.00024414062,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,-0.0005254387400651449,99864.00024414064
2022-01-11 09:30:00-05:00,99864.00024414062,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,99864.00024414064
2022-01-11 09:30:00-05:00,99864.00024414062,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,99864.00024414064
2022-01-11 16:00:00-05:00,99864.00024414062,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,99864.00024414064
2022-01-12 08:30:00-05:00,99889.3002319336,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,0.00025334442573016387,99889.30023193361
2022-01-12 09:30:00-05:00,99889.3002319336,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,99889.30023193361
2022-01-12 09:30:00-05:00,99889.3002319336,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,99889.30023193361
2022-01-12 16:00:00-05:00,99889.3002319336,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,99889.30023193361
2022-01-13 08:30:00-05:00,99952.90008544922,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0006367033643038053,99952.90008544922
2022-01-13 09:30:00-05:00,99952.90008544922,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,99952.90008544922
2022-01-13 09:30:00-05:00,99952.90008544922,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,99952.90008544922
2022-01-13 16:00:00-05:00,99952.90008544922,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,99952.90008544922
2022-01-14 08:30:00-05:00,99958.90014648438,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,6.002888390458735e-05,99958.90014648438
2022-01-14 09:30:00-05:00,99958.90014648438,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,99958.90014648438
2022-01-14 09:30:00-05:00,99958.90014648438,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,99958.90014648438
2022-01-14 16:00:00-05:00,99958.90014648438,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,99958.90014648438
2022-01-18 08:30:00-05:00,99848.90014648438,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,-0.001100452284276847,99848.90014648438
2022-01-18 09:30:00-05:00,99848.90014648438,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,99848.90014648438
2022-01-18 09:30:00-05:00,99848.90014648438,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,99848.90014648438
2022-01-18 16:00:00-05:00,99848.90014648438,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,99848.90014648438
2022-01-19 08:30:00-05:00,99834.40002441406,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,-0.00014522064889087354,99834.40002441406
2022-01-19 09:30:00-05:00,99834.40002441406,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,99834.40002441406
2022-01-19 09:30:00-05:00,99834.40002441406,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,99834.40002441406
2022-01-19 16:00:00-05:00,99834.40002441406,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,99834.40002441406
2022-01-20 08:30:00-05:00,99818.30017089844,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,-0.00016126559093546764,99818.30017089844
2022-01-20 09:30:00-05:00,99818.30017089844,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,99818.30017089844
2022-01-20 09:30:00-05:00,99818.30017089844,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,99818.30017089844
2022-01-20 16:00:00-05:00,99818.30017089844,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,99818.30017089844
2022-01-21 08:30:00-05:00,99774.50012207031,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,-0.00043879778310325005,99774.50012207033
2022-01-21 09:30:00-05:00,99774.50012207031,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,99774.50012207033
2022-01-21 09:30:00-05:00,99774.50012207031,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,99774.50012207033
2022-01-21 16:00:00-05:00,99774.50012207031,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,99774.50012207033
2022-01-24 08:30:00-05:00,99692.60009765625,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,-0.0008208512627360791,99692.60009765625
2022-01-24 09:30:00-05:00,99692.60009765625,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,99692.60009765625
2022-01-24 09:30:00-05:00,99692.60009765625,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,99692.60009765625
2022-01-24 16:00:00-05:00,99692.60009765625,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,99692.60009765625
2022-01-25 08:30:00-05:00,99557.30010986328,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,-0.0013571718227875734,99557.30010986328
2022-01-25 09:30:00-05:00,99557.30010986328,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,99557.30010986328
2022-01-25 09:30:00-05:00,99557.30010986328,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,99557.30010986328
2022-01-25 16:00:00-05:00,99557.30010986328,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,99557.30010986328
2022-01-26 08:30:00-05:00,99567.60009765625,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,0.00010345788587680187,99567.60009765624
2022-01-26 09:30:00-05:00,99567.60009765625,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,99567.60009765624
2022-01-26 09:30:00-05:00,99567.60009765625,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,99567.60009765624
2022-01-26 16:00:00-05:00,99567.60009765625,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,99567.60009765624
2022-01-27 08:30:00-05:00,99644.20013427734,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0007693269351271314,99644.20013427734
2022-01-27 09:30:00-05:00,99644.20013427734,95237.00012207031,0.0,0.0,0.0,False,margin,0.0,0.0,0.0,0,0,,,"[{'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 10.0}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,99644.20013427734
